Cycle,Année,Matière,Nom du fichier PDF,Lien direct,Chemin complet
1as,matiere,hist,8665.pdf,https://drive.google.com/uc?export=view&id=1U8N0pMl9zW33tSwyh82COXuWwdwu7-MB,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8666.pdf,https://drive.google.com/uc?export=view&id=1UUYglT3m9ICAV0reNE7DFZAf4F_Nm0xH,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8664.pdf,https://drive.google.com/uc?export=view&id=1UhtGkM1Xp41iieKcmDIVXejKK0DWkzB-,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8663.pdf,https://drive.google.com/uc?export=view&id=1ZpmBm3HGHzEKKiBwvdPwgMXGrHyHltc9,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8662.pdf,https://drive.google.com/uc?export=view&id=1qgvYIQCGAKSmPnttg_EUVls0r1VrjcF8,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8661.pdf,https://drive.google.com/uc?export=view&id=19NI67z1AfTi0YPc0_o3z-fk_2aBgXMF4,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8660.pdf,https://drive.google.com/uc?export=view&id=1SqbEGmgvcS6bv3Wh-5af1YW4hHuaZLQm,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8659.pdf,https://drive.google.com/uc?export=view&id=1GFsqm7QhPerRMb1gbTsoYc18U_7d01iK,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8658.pdf,https://drive.google.com/uc?export=view&id=1L6X9ZfEMp9HjoWQ80UpFlhl6fUqiFbch,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8657.pdf,https://drive.google.com/uc?export=view&id=1FYIK02srcZhxlObYtgMW9v6Bv1_YBoxt,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8656.pdf,https://drive.google.com/uc?export=view&id=13QsblbcCf684_URXwry_Rj3nb2uM8cRN,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8655.pdf,https://drive.google.com/uc?export=view&id=1IKl1_oifeUwFhEzUCAGyh-jkrdpyZG43,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8654.pdf,https://drive.google.com/uc?export=view&id=1QuhggW-abjoY-XJkLZ8Lt-LjhTCNjRyJ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8653.pdf,https://drive.google.com/uc?export=view&id=1VeC8YIHJcwMxbyNd1fwxaycDxKf_CDRT,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8652.pdf,https://drive.google.com/uc?export=view&id=1r2hu4c-bK4COu5jUVFzE5xEc3WxqZEdO,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8650.pdf,https://drive.google.com/uc?export=view&id=10IblJRXJjkkRaV9Evhq3A3KHsmqScnnB,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8651.pdf,https://drive.google.com/uc?export=view&id=1ZumHOOuBumXztUqMYCUrAJqKOpgXmqmx,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8649.pdf,https://drive.google.com/uc?export=view&id=1sHLxLf3yokF-kNxe1ictI_8fUdnJ7xI4,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8648.pdf,https://drive.google.com/uc?export=view&id=1BPtyx5ZcjuHffA5qh4exqeBGB1q6S6Td,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8647.pdf,https://drive.google.com/uc?export=view&id=1NcCJBB2fLHenB2vKCw4wzX986wjcqbJP,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8646.pdf,https://drive.google.com/uc?export=view&id=148N6F9xdyOaPMB-igXrcva74-scXWyJM,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8645.pdf,https://drive.google.com/uc?export=view&id=1QlbTbr-sjsDaU0Bh5U_ikS63_gh81bka,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8644.pdf,https://drive.google.com/uc?export=view&id=1Wa_QVkUXL144le1YrNLfXefeY4G1N-sW,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8643.pdf,https://drive.google.com/uc?export=view&id=1YN1M7yEu0dfDyQeQ6onMdiLzwYtwiYi_,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8641.pdf,https://drive.google.com/uc?export=view&id=18Nfm--K3REteeIM_liPdXIra0fefXiyL,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8642.pdf,https://drive.google.com/uc?export=view&id=1sYWTSms9zTBN2oT5vsx57hyjflqPbqq9,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8640.pdf,https://drive.google.com/uc?export=view&id=17gLNGIv9c_5nHE9E_IW1-kbvGv8wiKI-,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8639.pdf,https://drive.google.com/uc?export=view&id=1Jmo2HRbcGQWp5uuWvh-_OqOjFD5Sa6Wz,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8638.pdf,https://drive.google.com/uc?export=view&id=1Ao6AAmq9jX-YgFyUw4g_bto65xxvNEpc,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8637.pdf,https://drive.google.com/uc?export=view&id=1IHrjeDcY7rtveXVF_g-mFJaPou2sZq3k,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8636.pdf,https://drive.google.com/uc?export=view&id=1Zo58wEfQqZGl--GdwBgiu_Vqy9q_bpxu,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8634.pdf,https://drive.google.com/uc?export=view&id=1kBQ-ymgMZRCZJNaJM5ik5nCLAbFXivxW,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8635.pdf,https://drive.google.com/uc?export=view&id=1l3wp9d96iDYrsATI9wm9VbTTNxv3r_Tn,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8633.pdf,https://drive.google.com/uc?export=view&id=1Tpx_iR7iF7vPK1SHydvMBAOcqLntIPGR,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8631.pdf,https://drive.google.com/uc?export=view&id=1WucAQg-1_NgzRQhxH9wLKf4uLBW4EIdp,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8632.pdf,https://drive.google.com/uc?export=view&id=1_5YhzAbWPlLRW9aoX9nf8fwAVw-8f_Lv,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,8630.pdf,https://drive.google.com/uc?export=view&id=1WBvmMBPbsLrTFvnZzDdP059ClWPPhyhq,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31160.pdf,https://drive.google.com/uc?export=view&id=1xD0QmihPz12WUg-_yiYs0ywHeZdGAww1,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31158.pdf,https://drive.google.com/uc?export=view&id=1gbcWNukoUPH3yS0loeSbggcvFQ9zo6XF,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31159.pdf,https://drive.google.com/uc?export=view&id=1hjLvcmzzCdkvO-_cedM9o_MAoRRLoItH,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31157.pdf,https://drive.google.com/uc?export=view&id=1U_9dHuLtxPtv9ZujIrng72m35BPUKs0S,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31156.pdf,https://drive.google.com/uc?export=view&id=14symKLNxDySHimBcXvOCTHZxXoHMez9k,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31154.pdf,https://drive.google.com/uc?export=view&id=1jjF4-4t3CC2ndAKTcDBfrYbtmcFr8vpY,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31155.pdf,https://drive.google.com/uc?export=view&id=1rp3w1ZIHm6xN8eO1vrIgyAt6r8i1FPKh,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31153.pdf,https://drive.google.com/uc?export=view&id=18OF7aJ1oZXjwmU2Uw6780ZkhZDdR1QVd,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31152.pdf,https://drive.google.com/uc?export=view&id=1oqQDcjpTvH6AosRJg6tMWaKilp3E1zLr,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31151.pdf,https://drive.google.com/uc?export=view&id=1Bb52zCWweoJF9LUv0LFcT64960Cy3-bk,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31150.pdf,https://drive.google.com/uc?export=view&id=12_qgY8QfFZ6KjabWwB17VUFY3R20rGv3,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31148.pdf,https://drive.google.com/uc?export=view&id=1ACfwLxaRoIKNizEt5Z3H75Uqify77t1n,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31149.pdf,https://drive.google.com/uc?export=view&id=1UBXqkcsZbbH1QlKkrdqMOvn39zF8Ry5m,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31147.pdf,https://drive.google.com/uc?export=view&id=1cuiHv4JJWpxBHz0gY0e1BsjT913niIse,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31146.pdf,https://drive.google.com/uc?export=view&id=1ENuGPSrWK0H8t39fk6Lm0YQD4R3F9YYg,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31141.pdf,https://drive.google.com/uc?export=view&id=1PCUvWRHkoh-2F8B1S7W-9SjhIOeCxBhN,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31145.pdf,https://drive.google.com/uc?export=view&id=12pj5GOycv_QUuVgjzPYYSsgz8eATqKPb,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31143.pdf,https://drive.google.com/uc?export=view&id=1LQwvytx4BTREBICyfiLL7XcsxosAt67M,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31144.pdf,https://drive.google.com/uc?export=view&id=1ilPcr8e0MwxKpR5koNOAhIvlV7yxid9b,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31142.pdf,https://drive.google.com/uc?export=view&id=1Na7Vdj3V5R3Wa-X6JcdP5XRflXc-v0Or,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31139.pdf,https://drive.google.com/uc?export=view&id=11q-nw6iH5B4z3lWqtoJR74qD5nWFQKdn,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31140.pdf,https://drive.google.com/uc?export=view&id=1ALBzFHD_P1aVLOGoN0PNA2kNxkeTKX0s,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31138.pdf,https://drive.google.com/uc?export=view&id=1zpeqEtl2qV5sGG2e1vjl32zroC3pu0mV,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31134.pdf,https://drive.google.com/uc?export=view&id=16nmA02O-BLz-8SU43EXY9FoSCCPoNYdy,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31137.pdf,https://drive.google.com/uc?export=view&id=1gUKUdAU1ZX9UrYfJzASrMRhSWRmUDgl3,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31136.pdf,https://drive.google.com/uc?export=view&id=182pMku-2icab1xdauOpIA-Sx26SF7Wb6,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31135.pdf,https://drive.google.com/uc?export=view&id=1uVJ7LZbIWiS5Cg-zqZVPJju9zJJFXbRD,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31133.pdf,https://drive.google.com/uc?export=view&id=1-lHEYar3BKSsDr8xl0JgBIPHl7Yq9Ta7,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,hist,31132.pdf,https://drive.google.com/uc?export=view&id=1MTViveHm0HkxVmtPHZIfzgS7igO56ZBN,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / hist
1as,matiere,islam,8977.pdf,https://drive.google.com/uc?export=view&id=1pg0LPmN3vKHty6u6RY3uJW1xYH401bjk,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8987.pdf,https://drive.google.com/uc?export=view&id=1wh7qVAX8WV4KXfl0dS0lg_MKE2Yf2sHU,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8986.pdf,https://drive.google.com/uc?export=view&id=1phI52TwF-D4Purwsucl7oJMof01qbTkP,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8984.pdf,https://drive.google.com/uc?export=view&id=14IDKDYoZmPnRmAGl427SgDMUZPwCCYix,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8985.pdf,https://drive.google.com/uc?export=view&id=1JlfK5WHeqalT2cevVv-c27IxMfhJZKIA,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8982.pdf,https://drive.google.com/uc?export=view&id=1DlUIvnMr7Agu3HrFOXXDYvXsASKRAtVl,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8983.pdf,https://drive.google.com/uc?export=view&id=1WuA0iJHFCbjPoyzeydsQrim9rne2H1xO,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8980.pdf,https://drive.google.com/uc?export=view&id=1Ndj3kL0MMK2HFnl8zFZA7XPjazmgh_el,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8981.pdf,https://drive.google.com/uc?export=view&id=1oG_AYA34bbsEMLZshzmQoA0SohkOqvdj,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8979.pdf,https://drive.google.com/uc?export=view&id=1dU0mjBPjUF3Y2mVE6D1zng1eZ2m7pHHw,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8978.pdf,https://drive.google.com/uc?export=view&id=1Qu53TaK1esX_-FkWJl4BY8Ms-KMonjjs,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8976.pdf,https://drive.google.com/uc?export=view&id=1iQiXbdfID0-Fn2O2fBzt_gk2khwATf7I,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8973.pdf,https://drive.google.com/uc?export=view&id=1OdIw2i-t-zBkBITstVI6EwevpUhnsmm5,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8974.pdf,https://drive.google.com/uc?export=view&id=1X8lBSox5I-gf-Yvs29t5B4yFwWHy30H_,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8975.pdf,https://drive.google.com/uc?export=view&id=1h0bA0h3zvdWafIf-Tzm43yD5CjHpaoyW,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8970.pdf,https://drive.google.com/uc?export=view&id=1N4lnr3iRXYMJbaTMt7UZjVu7dPZPpWwu,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8971.pdf,https://drive.google.com/uc?export=view&id=1XC6-qSrRETrFS1l-QdYVkQNtxpXiX1iQ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8972.pdf,https://drive.google.com/uc?export=view&id=1_9M_3gGhXMOLl7iPmqUk5zVDumwR5ful,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8967.pdf,https://drive.google.com/uc?export=view&id=1Es64ZBpcwmfkrU_MALqOeYgGHJSN6ShD,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8969.pdf,https://drive.google.com/uc?export=view&id=1juShb_iP_U-7MIGXseeETPEvn5nMFfaS,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8968.pdf,https://drive.google.com/uc?export=view&id=1NOzHOF9oLxZU5Jtv0fHMR1QjPhmoi3i5,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8965.pdf,https://drive.google.com/uc?export=view&id=12pZ440OkKXPEjMdYCVBdKRLCePT1-rK3,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8966.pdf,https://drive.google.com/uc?export=view&id=1i-PzC6EXVw_rW8094pkKqxu_gKdjGPjZ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8964.pdf,https://drive.google.com/uc?export=view&id=1GkM1q6HSsnDbXjJ-jIOQ4bJaPz2nySUT,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8962.pdf,https://drive.google.com/uc?export=view&id=1K92JFdXtsBbiClDHKPtfuzzh2NF0wP82,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8963.pdf,https://drive.google.com/uc?export=view&id=1s1Rm_vNYa-WBtg8j2qztCkfkF7YivkBc,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8961.pdf,https://drive.google.com/uc?export=view&id=1acSXpuhL3Bd5FsGCM3vCVh5Zee9LUvSd,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8958.pdf,https://drive.google.com/uc?export=view&id=1KdBu0UnUrvTgVbC_W4zZ65-h0_7dXv08,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8960.pdf,https://drive.google.com/uc?export=view&id=1sWIl7Eq5JDbvUy5m2lP7v2Cku9jrakCr,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8959.pdf,https://drive.google.com/uc?export=view&id=1UO3a_Js8M7qlYdYWJMbft9ppL_9TEdtJ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8957.pdf,https://drive.google.com/uc?export=view&id=1YVvWq4dnkZ9x5Q9S4SvYUBlTA8jgW6Dg,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8956.pdf,https://drive.google.com/uc?export=view&id=1EltdOIGPSLxY_maa5trtS4Knc5CXQ_0z,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8954.pdf,https://drive.google.com/uc?export=view&id=1J4WR1Te5R0OMRVaIc6-TU1haPkWwWcz3,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8955.pdf,https://drive.google.com/uc?export=view&id=1W0nfNgqDP7mBjCrJ1O8lw3r5ESxalfbK,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8951.pdf,https://drive.google.com/uc?export=view&id=19HhKb9ei0HuAYhFksi0jpOTS_DzsL811,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8953.pdf,https://drive.google.com/uc?export=view&id=1aXXj4rDhddVCzthJQwX2E17Zf7xqt9Yn,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8952.pdf,https://drive.google.com/uc?export=view&id=1qrTNFyTibj0TNjEyeIlCpHpyfWPwja5R,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8950.pdf,https://drive.google.com/uc?export=view&id=19ia7A6uU92uqmvH-FITxLRnM302hgd9I,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8949.pdf,https://drive.google.com/uc?export=view&id=1EQHBnxQwdzTtU9THcwwTOYkG8QxEvQk7,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8947.pdf,https://drive.google.com/uc?export=view&id=151LKEvhsiM7xvLF2pzICm2cKtYuza_1d,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8948.pdf,https://drive.google.com/uc?export=view&id=1A0pLGdRNV2fwbqXMsXcw71ry1WM_EOL6,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8946.pdf,https://drive.google.com/uc?export=view&id=1kKhMHwFGEM1O54RAgoGCi3tfWXnPBSIs,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8945.pdf,https://drive.google.com/uc?export=view&id=17O-12xI8YpA6amVL1K6BoVXNVKGHmsAk,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8944.pdf,https://drive.google.com/uc?export=view&id=1B5kM32AuC890Wu7bMgla2c_p92sa_YX9,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8943.pdf,https://drive.google.com/uc?export=view&id=1h-r5LdedV92XqjGZgQofe1D45bYHO_yl,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8942.pdf,https://drive.google.com/uc?export=view&id=1Cwpytv9khXO0wTugbS1j4sv0_-6ZoQQu,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8941.pdf,https://drive.google.com/uc?export=view&id=1al43M2Noc1YiuFyo00cRZwwlMjqxeyC5,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8939.pdf,https://drive.google.com/uc?export=view&id=130qa-ZkFIyrDNiW6vLyiD3SgFMib9riF,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8940.pdf,https://drive.google.com/uc?export=view&id=1TYuLI8eOloM4_TI3F-eakFfGZaZRhLHw,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8938.pdf,https://drive.google.com/uc?export=view&id=1siwNDZnIhZkV3vtzfIjqR2jyr1XV8LBm,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8937.pdf,https://drive.google.com/uc?export=view&id=1QGQaavDsl-0KijElLH5qoshYlhFyzBGS,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8936.pdf,https://drive.google.com/uc?export=view&id=1reGpkQdPda2S90jt2LtCpcld9fgYxMkx,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8935.pdf,https://drive.google.com/uc?export=view&id=11FPVC9Ixtc1mqS7wxX0rFhuqdo6EFZJz,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8933.pdf,https://drive.google.com/uc?export=view&id=1Mw66Vfaret-0SRO-Cv4zrtSoEiZOf8QQ,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8934.pdf,https://drive.google.com/uc?export=view&id=1WN_D6G8yc-RupAOqCr8rHHebonjnQmFP,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8927.pdf,https://drive.google.com/uc?export=view&id=1mEQigsBT2KLXBpoBg-BfebEjxqRtliv9,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8932.pdf,https://drive.google.com/uc?export=view&id=19pXsDxPy0Lj70nv92xklLBe2bnRoWIFO,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8931.pdf,https://drive.google.com/uc?export=view&id=1es0hOu4b4pSYu61wjX7DL4U7rSP8BXku,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8930.pdf,https://drive.google.com/uc?export=view&id=1sFTbSkpYcHC0cHhhNXPI--98YZhdab3S,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
1as,matiere,islam,8929.pdf,https://drive.google.com/uc?export=view&id=1nEWq_HfBcPWFadKQ-zHfRE4iP2OmJM1U,SITE tafawakdz / Cycle / Cycle_secondaire / Annee / 1as / matiere / islam
